Movement Year,Movement Month Number,Best CPH Country (Dep),Best CPH County (Dep),Best CPH Country (Dest),Best CPH County (Dest),Number of Movements,Number of Animals Moved
2022,4,England,Greater Manchester,England,West Yorkshire,23,432
2022,4,England,Greater Manchester,Wales,Clwyd,1,332
2022,4,England,Greater Manchester,Wales,Powys (North & South),2,105
2022,4,England,Hampshire,England,Berkshire,1,180
2022,4,England,Hampshire,England,Dorset,28,849
2022,4,England,Hampshire,England,East Sussex,1,1
2022,4,England,Hampshire,England,Gloucestershire,2,49
2022,4,England,Hampshire,England,Hampshire,93,"2,777"
2022,4,England,Hampshire,England,Kent,8,693
2022,4,England,Hampshire,England,Northamptonshire,2,3
2022,4,England,Hampshire,England,Oxfordshire,1,10
2022,4,England,Hampshire,England,Somerset,5,60
2022,4,England,Hampshire,England,Surrey,1,1
2022,4,England,Hampshire,England,West Midlands,1,231
2022,4,England,Hampshire,England,West Sussex,4,324
2022,4,England,Hampshire,England,Wiltshire,70,"1,151"
2022,4,England,Hampshire,Wales,Dyfed,3,193
2022,4,England,Hampshire,Wales,Powys (North & South),12,"3,787"
2022,4,England,Hereford & Worcester,England,Avon,4,138
2022,4,England,Hereford & Worcester,England,Cornwall,8,712
2022,4,England,Hereford & Worcester,England,Cumbria,5,377
2022,4,England,Hereford & Worcester,England,Derbyshire,77,"3,383"
2022,4,England,Hereford & Worcester,England,Devonshire,2,11
2022,4,England,Hereford & Worcester,England,Dorset,20,"5,107"
2022,4,England,Hereford & Worcester,England,Gloucestershire,74,"3,263"
2022,4,England,Hereford & Worcester,England,Hampshire,1,42
2022,4,England,Hereford & Worcester,England,Hereford & Worcester,"1,072","35,598"
2022,4,England,Hereford & Worcester,England,Kent,3,114
2022,4,England,Hereford & Worcester,England,Lancashire,1,58
2022,4,England,Hereford & Worcester,England,Leicester,2,4
2022,4,England,Hereford & Worcester,England,Lincolnshire,2,696
2022,4,England,Hereford & Worcester,England,Norfolk,1,12
2022,4,England,Hereford & Worcester,England,Northamptonshire,1,2
2022,4,England,Hereford & Worcester,England,North Yorkshire,3,337
2022,4,England,Hereford & Worcester,England,Nottinghamshire,1,2
2022,4,England,Hereford & Worcester,England,Oxfordshire,40,"3,158"
2022,4,England,Hereford & Worcester,England,Shropshire,293,"11,016"
2022,4,England,Hereford & Worcester,England,Somerset,17,"1,272"
2022,4,England,Hereford & Worcester,England,Staffordshire,44,"1,762"
2022,4,England,Hereford & Worcester,England,Suffolk,3,397
2022,4,England,Hereford & Worcester,England,Surrey,2,63
2022,4,England,Hereford & Worcester,England,Warwickshire,73,"4,027"
2022,4,England,Hereford & Worcester,England,West Midlands,129,"13,554"
2022,4,England,Hereford & Worcester,England,Wiltshire,13,431
2022,4,England,Hereford & Worcester,Unknown,Unknown,9,391
2022,4,England,Hereford & Worcester,Wales,Clwyd,12,863
2022,4,England,Hereford & Worcester,Wales,Dyfed,31,"6,337"
2022,4,England,Hereford & Worcester,Wales,Gwent,64,"2,001"
2022,4,England,Hereford & Worcester,Wales,Mid Glamorgan,61,"6,054"
2022,4,England,Hereford & Worcester,Wales,Powys (North & South),195,"17,658"
2022,4,England,Hereford & Worcester,Wales,West Glamorgan,2,77
2022,4,England,Hertford,England,Bedfordshire,5,54
2022,4,England,Hertford,England,Buckinghamshire,3,542
2022,4,England,Hertford,England,Cambridgeshire,13,96
2022,4,England,Hertford,England,Devonshire,1,85
2022,4,England,Hertford,England,Essex,13,194
2022,4,England,Hertford,England,Hertford,4,332
2022,4,England,Hertford,England,Leicester,2,20
2022,4,England,Hertford,England,Northamptonshire,14,575
2022,4,England,Hertford,England,North Yorkshire,2,2
2022,4,England,Hertford,England,Oxfordshire,9,102
2022,4,England,Hertford,England,Suffolk,1,3
2022,4,England,Hertford,Unknown,Unknown,3,111
2022,4,England,Hertford,Wales,Mid Glamorgan,2,273
2022,4,England,Humberside,England,Avon,1,2
2022,4,England,Humberside,England,Cumbria,4,101
2022,4,England,Humberside,England,Durham,5,120
2022,4,England,Humberside,England,Humberside,151,"3,421"
2022,4,England,Humberside,England,Lancashire,7,549
2022,4,England,Humberside,England,Lincolnshire,30,"1,116"
2022,4,England,Humberside,England,Northumberland,1,50
2022,4,England,Humberside,England,North Yorkshire,238,"6,084"
2022,4,England,Humberside,England,Nottinghamshire,1,4
2022,4,England,Humberside,England,South Yorkshire,4,15
2022,4,England,Humberside,England,West Yorkshire,6,142
2022,4,England,Isle of Wight,England,Dorset,13,"1,549"
2022,4,England,Isle of Wight,England,Gloucestershire,7,483
2022,4,England,Isle of Wight,England,Hampshire,18,268
2022,4,England,Isle of Wight,England,Isle of Wight,10,"1,590"
2022,4,England,Isle of Wight,England,Somerset,8,205
2022,4,England,Isle of Wight,England,Wiltshire,10,958
2022,4,England,Isle of Wight,Wales,Powys (North & South),4,649
2022,4,England,Kent,England,Buckinghamshire,5,604
2022,4,England,Kent,England,East Sussex,70,"3,234"
2022,4,England,Kent,England,Essex,28,"1,592"
2022,4,England,Kent,England,Greater London,1,5
2022,4,England,Kent,England,Greater London - East,17,"1,306"
2022,4,England,Kent,England,Hampshire,1,77
2022,4,England,Kent,England,Kent,444,"13,443"
2022,4,England,Kent,England,Northamptonshire,10,"1,258"
2022,4,England,Kent,England,Oxfordshire,3,407
2022,4,England,Kent,England,Suffolk,1,20
2022,4,England,Kent,England,Surrey,13,"1,093"
2022,4,England,Kent,England,Warwickshire,2,345
2022,4,England,Kent,England,West Midlands,3,448
2022,4,England,Kent,England,West Sussex,17,"1,007"
2022,4,England,Kent,Unknown,Unknown,1,250
2022,4,England,Kent,Wales,Dyfed,8,"2,100"
2022,4,England,Lancashire,England,Cheshire,5,43
2022,4,England,Lancashire,England,Cumbria,103,"3,412"
2022,4,England,Lancashire,England,Derbyshire,4,389
2022,4,England,Lancashire,England,Durham,1,1
2022,4,England,Lancashire,England,Greater Manchester,64,"2,070"
2022,4,England,Lancashire,England,Humberside,3,49
2022,4,England,Lancashire,England,Lancashire,"1,261","37,785"
2022,4,England,Lancashire,England,Lincolnshire,1,33
2022,4,England,Lancashire,England,Merseyside,2,4
2022,4,England,Lancashire,England,North Yorkshire,371,"10,533"
2022,4,England,Lancashire,England,Nottinghamshire,1,87
2022,4,England,Lancashire,England,Somerset,3,151
2022,4,England,Lancashire,England,South Yorkshire,2,95
2022,4,England,Lancashire,England,Staffordshire,32,"2,228"
2022,4,England,Lancashire,England,Suffolk,1,216
2022,4,England,Lancashire,England,Warwickshire,7,606
2022,4,England,Lancashire,England,West Midlands,7,483
2022,4,England,Lancashire,England,West Yorkshire,93,"2,336"
2022,4,England,Lancashire,Wales,Clwyd,8,670
2022,4,England,Lancashire,Wales,Mid Glamorgan,7,"1,779"
2022,4,England,Lancashire,Wales,Powys (North & South),1,37
2022,4,England,Leicester,England,Avon,1,2
2022,4,England,Leicester,England,Buckinghamshire,1,48
2022,4,England,Leicester,England,Cambridgeshire,3,298
2022,4,England,Leicester,England,Cumbria,2,99
2022,4,England,Leicester,England,Derbyshire,30,"1,899"
2022,4,England,Leicester,England,Durham,1,109
2022,4,England,Leicester,England,Essex,3,147
2022,4,England,Leicester,England,Hereford & Worcester,1,5
2022,4,England,Leicester,England,Hertford,1,8
2022,4,England,Leicester,England,Lancashire,4,503
2022,4,England,Leicester,England,Leicester,362,"9,601"
2022,4,England,Leicester,England,Lincolnshire,25,"1,055"
2022,4,England,Leicester,England,Norfolk,1,18
2022,4,England,Leicester,England,Northamptonshire,25,"1,513"
2022,4,England,Leicester,England,North Yorkshire,3,181
2022,4,England,Leicester,England,Nottinghamshire,8,112
2022,4,England,Leicester,England,Oxfordshire,3,"1,353"
2022,4,England,Leicester,England,Shropshire,4,"1,017"
2022,4,England,Leicester,England,Staffordshire,25,637
2022,4,England,Leicester,England,Suffolk,2,18
2022,4,England,Leicester,England,Warwickshire,44,"2,608"
2022,4,England,Leicester,England,West Midlands,43,"1,946"
2022,4,England,Leicester,Unknown,Unknown,55,"1,024"
2022,4,England,Leicester,Wales,Clwyd,1,142
2022,4,England,Leicester,Wales,Dyfed,1,72
2022,4,England,Leicester,Wales,Mid Glamorgan,1,1
2022,4,England,Leicester,Wales,Powys (North & South),10,"1,335"
2022,4,England,Lincolnshire,England,Cleveland,1,11
2022,4,England,Lincolnshire,England,Cumbria,3,750
2022,4,England,Lincolnshire,England,Derbyshire,4,114
2022,4,England,Lincolnshire,England,Devonshire,1,128
2022,4,England,Lincolnshire,England,Gloucestershire,1,2
2022,4,England,Lincolnshire,England,Humberside,17,668
2022,4,England,Lincolnshire,England,Lancashire,9,801
2022,4,England,Lincolnshire,England,Leicester,121,"3,795"
2022,4,England,Lincolnshire,England,Lincolnshire,271,"7,016"
2022,4,England,Lincolnshire,England,Norfolk,2,172
2022,4,England,Lincolnshire,England,Northamptonshire,6,59
2022,4,England,Lincolnshire,England,Northumberland,1,10
2022,4,England,Lincolnshire,England,North Yorkshire,50,"6,529"
2022,4,England,Lincolnshire,England,Nottinghamshire,6,398
2022,4,England,Lincolnshire,England,South Yorkshire,5,30
2022,4,England,Lincolnshire,England,Warwickshire,8,"1,283"
2022,4,England,Lincolnshire,England,West Yorkshire,1,7
2022,4,England,Lincolnshire,Unknown,Unknown,2,16
2022,4,England,Lincolnshire,Wales,Clwyd,2,389
2022,4,England,Lincolnshire,Wales,Powys (North & South),4,"1,040"
2022,4,England,Merseyside,England,Cheshire,3,4
2022,4,England,Merseyside,England,Cumbria,2,312
2022,4,England,Merseyside,England,Greater Manchester,3,20
2022,4,England,Merseyside,England,Lancashire,4,165
2022,4,England,Merseyside,England,Merseyside,2,15
2022,4,England,Merseyside,England,North Yorkshire,1,60
2022,4,England,Merseyside,Wales,Clwyd,1,22
2022,4,England,Merseyside,Wales,Powys (North & South),2,312
2022,4,England,Norfolk,England,Buckinghamshire,1,48
2022,4,England,Norfolk,England,Cambridgeshire,9,"1,249"
2022,4,England,Norfolk,England,Cumbria,1,466
2022,4,England,Norfolk,England,East Sussex,1,434
2022,4,England,Norfolk,England,Essex,26,"1,814"
2022,4,England,Norfolk,England,Hereford & Worcester,1,13
2022,4,England,Norfolk,England,Isle of Wight,1,10
2022,4,England,Norfolk,England,Kent,3,723
2022,4,England,Norfolk,England,Leicester,9,"1,267"
2022,4,England,Norfolk,England,Lincolnshire,4,25
2022,4,England,Norfolk,England,Norfolk,314,"8,898"
2022,4,England,Norfolk,England,Northamptonshire,1,7
2022,4,England,Norfolk,England,Northumberland,1,175
2022,4,England,Norfolk,England,North Yorkshire,7,"1,192"
2022,4,England,Norfolk,England,Suffolk,28,"1,580"
2022,4,England,Norfolk,England,Surrey,4,916
2022,4,England,Norfolk,England,West Sussex,1,15
2022,4,England,Norfolk,Wales,Dyfed,1,129
2022,4,England,Norfolk,Wales,Mid Glamorgan,8,502
2022,4,England,Norfolk,Wales,Powys (North & South),10,"2,919"
2022,4,England,Northamptonshire,England,Bedfordshire,15,320
2022,4,England,Northamptonshire,England,Buckinghamshire,17,593
2022,4,England,Northamptonshire,England,Cambridgeshire,10,99
2022,4,England,Northamptonshire,England,Cornwall,5,"1,138"
2022,4,England,Northamptonshire,England,Cumbria,1,212
2022,4,England,Northamptonshire,England,Dorset,3,851
2022,4,England,Northamptonshire,England,Essex,3,348
2022,4,England,Northamptonshire,England,Hereford & Worcester,20,598
2022,4,England,Northamptonshire,England,Hertford,1,11
2022,4,England,Northamptonshire,England,Humberside,1,64
2022,4,England,Northamptonshire,England,Kent,1,129
2022,4,England,Northamptonshire,England,Lancashire,15,146
2022,4,England,Northamptonshire,England,Leicester,107,"2,421"
2022,4,England,Northamptonshire,England,Lincolnshire,14,193
2022,4,England,Northamptonshire,England,Norfolk,6,69
2022,4,England,Northamptonshire,England,Northamptonshire,178,"7,373"
2022,4,England,Northamptonshire,England,North Yorkshire,1,90
2022,4,England,Northamptonshire,England,Oxfordshire,4,157
2022,4,England,Northamptonshire,England,Shropshire,9,"1,376"
2022,4,England,Northamptonshire,England,Somerset,8,"1,210"
2022,4,England,Northamptonshire,England,Staffordshire,7,493
2022,4,England,Northamptonshire,England,Suffolk,1,8
2022,4,England,Northamptonshire,England,Warwickshire,44,994
2022,4,England,Northamptonshire,England,West Midlands,7,"1,206"
2022,4,England,Northamptonshire,Unknown,Unknown,96,"2,325"
2022,4,England,Northamptonshire,Wales,Dyfed,1,62
2022,4,England,Northamptonshire,Wales,Mid Glamorgan,8,"2,363"
2022,4,England,Northamptonshire,Wales,Powys (North & South),5,166
2022,4,England,Northumberland,England,Cumbria,82,"2,940"
2022,4,England,Northumberland,England,Derbyshire,6,207
2022,4,England,Northumberland,England,Durham,59,"1,697"
2022,4,England,Northumberland,England,Humberside,15,797
2022,4,England,Northumberland,England,Lancashire,39,"1,545"
2022,4,England,Northumberland,England,Northumberland,523,"16,548"
2022,4,England,Northumberland,England,North Yorkshire,56,"2,381"
2022,4,England,Northumberland,England,Shropshire,1,189
2022,4,England,Northumberland,England,Staffordshire,2,108
2022,4,England,Northumberland,England,Tyne & Wear,15,"1,012"
2022,4,England,Northumberland,England,Warwickshire,5,408
2022,4,England,Northumberland,England,West Midlands,8,498
2022,4,England,Northumberland,England,West Yorkshire,4,303
2022,4,England,Northumberland,Wales,Clwyd,3,71
2022,4,England,Northumberland,Wales,Dyfed,5,394
2022,4,England,Northumberland,Wales,Powys (North & South),25,"1,863"
2022,4,England,North Yorkshire,England,Cheshire,4,181
2022,4,England,North Yorkshire,England,Cleveland,4,135
2022,4,England,North Yorkshire,England,Cumbria,129,"9,470"
2022,4,England,North Yorkshire,England,Derbyshire,50,"3,815"
2022,4,England,North Yorkshire,England,Durham,200,"8,014"
2022,4,England,North Yorkshire,England,Greater London - East,9,995
2022,4,England,North Yorkshire,England,Greater Manchester,83,"6,339"
2022,4,England,North Yorkshire,England,Hereford & Worcester,4,365
2022,4,England,North Yorkshire,England,Hertford,1,1
2022,4,England,North Yorkshire,England,Humberside,174,"16,042"
2022,4,England,North Yorkshire,England,Lancashire,489,"26,123"
2022,4,England,North Yorkshire,England,Leicester,6,400
2022,4,England,North Yorkshire,England,Lincolnshire,17,626
2022,4,England,North Yorkshire,England,Norfolk,2,166
2022,4,England,North Yorkshire,England,Northamptonshire,1,4
2022,4,England,North Yorkshire,England,Northumberland,2,240
2022,4,England,North Yorkshire,England,North Yorkshire,"2,492","72,627"
2022,4,England,North Yorkshire,England,Nottinghamshire,13,561
2022,4,England,North Yorkshire,England,Oxfordshire,34,"4,096"
2022,4,England,North Yorkshire,England,Shropshire,18,"3,464"
2022,4,England,North Yorkshire,England,Somerset,10,854
2022,4,England,North Yorkshire,England,South Yorkshire,20,193
2022,4,England,North Yorkshire,England,Staffordshire,21,"1,210"
2022,4,England,North Yorkshire,England,Suffolk,10,668
2022,4,England,North Yorkshire,England,Warwickshire,31,"5,430"
2022,4,England,North Yorkshire,England,West Midlands,51,"4,930"
2022,4,England,North Yorkshire,England,West Yorkshire,548,"20,103"
2022,4,England,North Yorkshire,Wales,Clwyd,24,"1,925"
2022,4,England,North Yorkshire,Wales,Mid Glamorgan,4,"1,958"
2022,4,England,North Yorkshire,Wales,Powys (North & South),9,984
2022,4,England,Nottinghamshire,England,Cheshire,1,235
2022,4,England,Nottinghamshire,England,Cumbria,2,81
2022,4,England,Nottinghamshire,England,Derbyshire,27,592
2022,4,England,Nottinghamshire,England,Durham,3,241
2022,4,England,Nottinghamshire,England,Hampshire,1,40
2022,4,England,Nottinghamshire,England,Lancashire,2,398
2022,4,England,Nottinghamshire,England,Leicester,65,"1,574"
2022,4,England,Nottinghamshire,England,Lincolnshire,4,231
2022,4,England,Nottinghamshire,England,North Yorkshire,34,"2,332"
2022,4,England,Nottinghamshire,England,Nottinghamshire,28,"1,068"
2022,4,England,Nottinghamshire,England,South Yorkshire,3,540
2022,4,England,Nottinghamshire,England,Staffordshire,4,15
2022,4,England,Nottinghamshire,England,West Midlands,3,583
2022,4,England,Nottinghamshire,Unknown,Unknown,1,25
2022,4,England,Nottinghamshire,Wales,Dyfed,1,307
2022,4,England,Nottinghamshire,Wales,Mid Glamorgan,1,50
2022,4,England,Nottinghamshire,Wales,Powys (North & South),3,426
2022,4,England,Oxfordshire,England,Bedfordshire,13,626
2022,4,England,Oxfordshire,England,Berkshire,6,"1,198"
2022,4,England,Oxfordshire,England,Buckinghamshire,21,"1,493"
2022,4,England,Oxfordshire,England,Derbyshire,2,39
2022,4,England,Oxfordshire,England,Essex,1,160
2022,4,England,Oxfordshire,England,Gloucestershire,28,661
2022,4,England,Oxfordshire,England,Hampshire,7,519
2022,4,England,Oxfordshire,England,Hereford & Worcester,10,229
2022,4,England,Oxfordshire,England,Hertford,2,10
2022,4,England,Oxfordshire,England,Humberside,3,115
2022,4,England,Oxfordshire,England,Kent,3,444
2022,4,England,Oxfordshire,England,Lancashire,1,139
2022,4,England,Oxfordshire,England,Leicester,2,81
2022,4,England,Oxfordshire,England,Lincolnshire,1,30
2022,4,England,Oxfordshire,England,Northamptonshire,35,"3,449"
2022,4,England,Oxfordshire,England,Oxfordshire,129,"6,588"
2022,4,England,Oxfordshire,England,Shropshire,5,722
2022,4,England,Oxfordshire,England,Somerset,1,10
2022,4,England,Oxfordshire,England,Staffordshire,3,527
2022,4,England,Oxfordshire,England,Warwickshire,63,"1,484"
2022,4,England,Oxfordshire,England,West Midlands,19,"1,153"
2022,4,England,Oxfordshire,England,Wiltshire,21,761
2022,4,England,Oxfordshire,Unknown,Unknown,46,"2,159"
2022,4,England,Oxfordshire,Wales,Dyfed,2,572
2022,4,England,Oxfordshire,Wales,Mid Glamorgan,2,88
2022,4,England,Oxfordshire,Wales,Powys (North & South),4,916
2022,4,England,Shropshire,England,Cheshire,28,316
2022,4,England,Shropshire,England,Cornwall,23,"3,525"
2022,4,England,Shropshire,England,Cumbria,7,483
2022,4,England,Shropshire,England,Derbyshire,214,"15,503"
2022,4,England,Shropshire,England,Dorset,4,"1,894"
2022,4,England,Shropshire,England,Gloucestershire,3,385
2022,4,England,Shropshire,England,Greater London - East,8,636
2022,4,England,Shropshire,England,Greater Manchester,8,384
2022,4,England,Shropshire,England,Hampshire,9,"1,020"
2022,4,England,Shropshire,England,Hereford & Worcester,47,"1,788"
2022,4,England,Shropshire,England,Humberside,6,778
2022,4,England,Shropshire,England,Kent,3,163
2022,4,England,Shropshire,England,Lancashire,26,"2,427"
2022,4,England,Shropshire,England,North Yorkshire,11,"1,834"
2022,4,England,Shropshire,England,Oxfordshire,4,286
2022,4,England,Shropshire,England,Shropshire,"1,207","55,013"
2022,4,England,Shropshire,England,Somerset,4,316
2022,4,England,Shropshire,England,Staffordshire,172,"9,563"
2022,4,England,Shropshire,England,Warwickshire,25,"2,363"
2022,4,England,Shropshire,England,West Midlands,203,"24,235"
2022,4,England,Shropshire,England,West Yorkshire,1,19
2022,4,England,Shropshire,England,Wiltshire,7,529
2022,4,England,Shropshire,Wales,Clwyd,84,"6,572"
2022,4,England,Shropshire,Wales,Dyfed,10,"1,087"
2022,4,England,Shropshire,Wales,Gwynedd,10,"1,292"
2022,4,England,Shropshire,Wales,Mid Glamorgan,2,252
2022,4,England,Shropshire,Wales,Powys (North & South),273,"22,481"
2022,4,England,Somerset,England,Avon,41,739
2022,4,England,Somerset,England,Cornwall,48,"4,598"
2022,4,England,Somerset,England,Cumbria,1,231
2022,4,England,Somerset,England,Derbyshire,7,"1,058"
2022,4,England,Somerset,England,Devonshire,164,"7,904"
2022,4,England,Somerset,England,Dorset,235,"25,853"
2022,4,England,Somerset,England,Gloucestershire,26,"1,506"
2022,4,England,Somerset,England,Hampshire,7,380
2022,4,England,Somerset,England,Hereford & Worcester,23,"2,455"
2022,4,England,Somerset,England,Kent,6,"1,730"
2022,4,England,Somerset,England,Norfolk,1,6
2022,4,England,Somerset,England,North Yorkshire,1,2
2022,4,England,Somerset,England,Nottinghamshire,1,3
2022,4,England,Somerset,England,Oxfordshire,3,718
2022,4,England,Somerset,England,Shropshire,8,"1,361"
2022,4,England,Somerset,England,Somerset,"1,177","26,723"
2022,4,England,Somerset,England,Staffordshire,4,717
2022,4,England,Somerset,England,Warwickshire,18,"1,613"
2022,4,England,Somerset,England,West Midlands,30,"1,068"
2022,4,England,Somerset,England,Wiltshire,26,"1,037"
2022,4,England,Somerset,Wales,Clwyd,6,"1,002"
2022,4,England,Somerset,Wales,Dyfed,24,"4,685"
2022,4,England,Somerset,Wales,Gwent,3,82
2022,4,England,Somerset,Wales,Mid Glamorgan,2,28
2022,4,England,Somerset,Wales,Powys (North & South),2,757
2022,4,England,Somerset,Wales,South Glamorgan,1,6
2022,4,England,Somerset,Wales,West Glamorgan,2,7
2022,4,England,South Yorkshire,England,Cumbria,2,119
2022,4,England,South Yorkshire,England,Derbyshire,27,431
2022,4,England,South Yorkshire,England,Humberside,6,640
2022,4,England,South Yorkshire,England,North Yorkshire,57,"2,951"
2022,4,England,South Yorkshire,England,South Yorkshire,27,"1,009"
2022,4,England,South Yorkshire,England,West Yorkshire,59,966
2022,4,England,Staffordshire,England,Cheshire,33,542
2022,4,England,Staffordshire,England,Cumbria,4,392
2022,4,England,Staffordshire,England,Derbyshire,111,"4,951"
2022,4,England,Staffordshire,England,Gloucestershire,1,111
2022,4,England,Staffordshire,England,Greater Manchester,1,42
2022,4,England,Staffordshire,England,Hereford & Worcester,7,128
2022,4,England,Staffordshire,England,Humberside,3,80
2022,4,England,Staffordshire,England,Lancashire,7,702
2022,4,England,Staffordshire,England,Leicester,3,35
2022,4,England,Staffordshire,England,Lincolnshire,1,10
2022,4,England,Staffordshire,England,North Yorkshire,2,43
2022,4,England,Staffordshire,England,Shropshire,202,"8,814"
2022,4,England,Staffordshire,England,Staffordshire,562,"12,531"
2022,4,England,Staffordshire,England,Surrey,1,4
2022,4,England,Staffordshire,England,Warwickshire,29,"3,221"
2022,4,England,Staffordshire,England,West Midlands,25,"1,936"
2022,4,England,Staffordshire,England,West Sussex,1,39
2022,4,England,Staffordshire,England,West Yorkshire,12,275
2022,4,England,Staffordshire,Unknown,Unknown,14,700
2022,4,England,Staffordshire,Wales,Clwyd,6,611
2022,4,England,Staffordshire,Wales,Dyfed,1,233
2022,4,England,Staffordshire,Wales,Mid Glamorgan,3,125
2022,4,England,Staffordshire,Wales,Powys (North & South),10,"1,301"
2022,4,England,Suffolk,England,Bedfordshire,1,1
2022,4,England,Suffolk,England,Cambridgeshire,5,251
2022,4,England,Suffolk,England,Devonshire,1,2
2022,4,England,Suffolk,England,Essex,57,981
2022,4,England,Suffolk,England,Kent,5,"1,723"
2022,4,England,Suffolk,England,Leicester,4,163
2022,4,England,Suffolk,England,Norfolk,36,411
2022,4,England,Suffolk,England,Northamptonshire,2,39
2022,4,England,Suffolk,England,North Yorkshire,3,"1,300"
2022,4,England,Suffolk,England,Suffolk,66,"2,007"
2022,4,England,Suffolk,England,Warwickshire,1,101
2022,4,England,Suffolk,Unknown,Unknown,8,"1,529"
2022,4,England,Suffolk,Wales,Gwynedd,1,60
2022,4,England,Suffolk,Wales,Powys (North & South),22,"7,330"
2022,4,England,Surrey,England,Cumbria,1,3
2022,4,England,Surrey,England,Dorset,10,789
2022,4,England,Surrey,England,East Sussex,20,294
2022,4,England,Surrey,England,Greater London,3,23
2022,4,England,Surrey,England,Hampshire,26,"2,463"
2022,4,England,Surrey,England,Kent,28,"1,866"
2022,4,England,Surrey,England,Oxfordshire,2,7
2022,4,England,Surrey,England,Staffordshire,1,10
2022,4,England,Surrey,England,Surrey,15,658
2022,4,England,Surrey,England,West Midlands,1,97
2022,4,England,Surrey,England,West Sussex,18,241
2022,4,England,Surrey,Unknown,Unknown,2,43
2022,4,England,Surrey,Wales,Dyfed,5,"1,460"
2022,4,England,Tyne & Wear,England,Durham,9,57
2022,4,England,Tyne & Wear,England,Northumberland,7,92
2022,4,England,Tyne & Wear,England,North Yorkshire,2,25
2022,4,England,Warwickshire,England,Buckinghamshire,2,29
2022,4,England,Warwickshire,England,Cumbria,1,278
2022,4,England,Warwickshire,England,Derbyshire,5,200
2022,4,England,Warwickshire,England,Gloucestershire,5,28
2022,4,England,Warwickshire,England,Hereford & Worcester,52,"1,134"
2022,4,England,Warwickshire,England,Leicester,51,"2,059"
2022,4,England,Warwickshire,England,Northamptonshire,12,625
2022,4,England,Warwickshire,England,North Yorkshire,2,98
2022,4,England,Warwickshire,England,Oxfordshire,5,159
2022,4,England,Warwickshire,England,Staffordshire,1,7
2022,4,England,Warwickshire,England,Warwickshire,154,"4,793"
2022,4,England,Warwickshire,England,West Midlands,2,26
2022,4,England,Warwickshire,Unknown,Unknown,124,"2,648"
2022,4,England,Warwickshire,Wales,Dyfed,2,97
2022,4,England,Warwickshire,Wales,Gwynedd,1,550
2022,4,England,Warwickshire,Wales,Powys (North & South),2,313
2022,4,England,West Midlands,England,Cumbria,2,494
2022,4,England,West Midlands,England,Derbyshire,1,23
2022,4,England,West Midlands,England,Gloucestershire,1,22
2022,4,England,West Midlands,England,Hereford & Worcester,2,29
2022,4,England,West Midlands,England,Leicester,6,96
2022,4,England,West Midlands,England,Northamptonshire,1,4
2022,4,England,West Midlands,England,Staffordshire,3,26
2022,4,England,West Midlands,England,Warwickshire,17,627
2022,4,England,West Midlands,England,West Midlands,3,40
2022,4,England,West Midlands,Unknown,Unknown,3,66
2022,4,England,West Sussex,England,Dorset,22,"3,907"
2022,4,England,West Sussex,England,East Sussex,61,"1,391"
2022,4,England,West Sussex,England,Greater London - East,4,524
2022,4,England,West Sussex,England,Hampshire,9,96
2022,4,England,West Sussex,England,Kent,26,"1,869"
2022,4,England,West Sussex,England,Lancashire,1,202
2022,4,England,West Sussex,England,Norfolk,1,15
2022,4,England,West Sussex,England,Oxfordshire,1,1
2022,4,England,West Sussex,England,Shropshire,1,17
2022,4,England,West Sussex,England,Surrey,10,325
2022,4,England,West Sussex,England,West Midlands,6,"1,115"
2022,4,England,West Sussex,England,West Sussex,107,"2,677"
2022,4,England,West Yorkshire,England,Derbyshire,7,191
2022,4,England,West Yorkshire,England,Durham,5,247
2022,4,England,West Yorkshire,England,Greater Manchester,9,"1,205"
2022,4,England,West Yorkshire,England,Hereford & Worcester,1,5
2022,4,England,West Yorkshire,England,Humberside,5,"1,368"
2022,4,England,West Yorkshire,England,Lancashire,113,"2,009"
2022,4,England,West Yorkshire,England,Northumberland,1,101
2022,4,England,West Yorkshire,England,North Yorkshire,210,"5,182"
2022,4,England,West Yorkshire,England,Oxfordshire,1,9
2022,4,England,West Yorkshire,England,Somerset,1,3
2022,4,England,West Yorkshire,England,South Yorkshire,11,308
2022,4,England,West Yorkshire,England,Staffordshire,1,6
2022,4,England,West Yorkshire,England,Warwickshire,4,107
2022,4,England,West Yorkshire,England,West Yorkshire,301,"5,641"
2022,4,England,West Yorkshire,Wales,Clwyd,1,1
2022,4,England,Wiltshire,England,Avon,6,234
2022,4,England,Wiltshire,England,Buckinghamshire,2,127
2022,4,England,Wiltshire,England,Cornwall,5,924
2022,4,England,Wiltshire,England,Devonshire,14,569
2022,4,England,Wiltshire,England,Dorset,73,"3,327"
2022,4,England,Wiltshire,England,Durham,1,107
2022,4,England,Wiltshire,England,Gloucestershire,62,"1,550"
2022,4,England,Wiltshire,England,Hampshire,27,805
2022,4,England,Wiltshire,England,Hereford & Worcester,9,687
2022,4,England,Wiltshire,England,Humberside,2,173
2022,4,England,Wiltshire,England,Kent,1,191
2022,4,England,Wiltshire,England,Leicester,1,5
2022,4,England,Wiltshire,England,Lincolnshire,1,7
2022,4,England,Wiltshire,England,Northamptonshire,1,3
2022,4,England,Wiltshire,England,North Yorkshire,1,11
2022,4,England,Wiltshire,England,Oxfordshire,4,19
2022,4,England,Wiltshire,England,Somerset,53,695
2022,4,England,Wiltshire,England,Warwickshire,8,523
